LiaisonId,TypeTitre,liaison_frequence,liaison_cible_encodage_controles,interaction_jour_liaison_controles
29252,B,2,20.49193,20.49193
29252,C,2,20.49193,20.49193
29253,C,1,20.49193,20.49193
29254,B,1,20.49193,20.49193
29255,B,1,20.49193,20.49193
29265,B,1,20.49193,20.49193
29281,B,1,20.49193,20.49193
29365,B,2,20.49193,20.49193
29365,C,2,20.49193,20.49193
2955,B,75,20.49193,20.49193
2955,C,75,20.49193,20.49193
29587,B,3,20.49193,20.49193
29609,B,1,20.49193,20.49193
29610,B,1,20.49193,20.49193
29616,B,1,20.49193,20.49193
29693,B,25,20.49193,20.49193
29693,C,25,20.49193,20.49193
29694,B,56,20.49193,20.49193
29694,C,56,20.49193,20.49193
3012,B,34,20.49193,20.49193
3012,C,34,20.49193,20.49193
30165,B,8,20.49193,20.49193
30165,C,8,20.49193,20.49193
30166,B,10,20.49193,20.49193
30166,C,10,20.49193,20.49193
3041,B,44,20.49193,20.49193
3041,C,44,20.49193,20.49193
3098,B,33,20.49193,20.49193
3098,C,33,20.49193,20.49193
3127,B,20,20.49193,20.49193
3127,C,20,20.49193,20.49193
3184,B,22,20.49193,20.49193
3184,C,22,20.49193,20.49193
3213,B,62,20.49193,20.49193
3213,C,62,20.49193,20.49193
3270,B,45,20.49193,20.49193
3270,C,45,20.49193,20.49193
3438,B,14,20.49193,20.49193
3438,C,14,20.49193,20.49193
3523,B,24,20.49193,20.49193
3523,C,24,20.49193,20.49193
3896,B,2,20.49193,20.49193
3954,B,1,20.49193,20.49193
4638,B,37,20.49193,20.49193
4638,C,37,20.49193,20.49193
4728,B,50,20.49193,20.49193
4728,C,50,20.49193,20.49193
4924,B,321,20.49193,20.49193
4924,C,321,20.49193,20.49193
6249,B,423,20.49193,20.49193
6249,C,423,20.49193,20.49193
6250,B,602,20.49193,20.49193
6250,C,602,20.49193,20.49193
6251,B,280,20.49193,20.49193
6251,C,280,20.49193,20.49193
6252,B,97,20.49193,20.49193
6252,C,97,20.49193,20.49193
6253,B,47,20.49193,20.49193
6253,C,47,20.49193,20.49193
6254,B,138,20.49193,20.49193
6254,C,138,20.49193,20.49193
6255,B,100,20.49193,20.49193
6255,C,100,20.49193,20.49193
6256,B,35,20.49193,20.49193
6256,C,35,20.49193,20.49193
6257,B,85,20.49193,20.49193
6257,C,85,20.49193,20.49193
6258,B,114,20.49193,20.49193
6258,C,114,20.49193,20.49193
6259,B,346,20.49193,20.49193
6259,C,346,20.49193,20.49193
6260,B,91,20.49193,20.49193
6260,C,91,20.49193,20.49193
6261,B,189,20.49193,20.49193
6261,C,189,20.49193,20.49193
6877,B,428,20.49193,20.49193
6877,C,428,20.49193,20.49193
719,B,432,20.49193,20.49193
719,C,432,20.49193,20.49193
7425,B,55,20.49193,20.49193
7425,C,55,20.49193,20.49193
7509,B,138,20.49193,20.49193
7509,C,138,20.49193,20.49193
7593,B,71,20.49193,20.49193
7593,C,71,20.49193,20.49193
7677,B,48,20.49193,20.49193
7677,C,48,20.49193,20.49193
7761,B,65,20.49193,20.49193
7761,C,65,20.49193,20.49193
8014,B,59,20.49193,20.49193
8014,C,59,20.49193,20.49193
8314,B,155,20.49193,20.49193
8314,C,155,20.49193,20.49193
8366,B,34,20.49193,20.49193
8366,C,34,20.49193,20.49193
8369,B,45,20.49193,20.49193
8369,C,45,20.49193,20.49193
8656,B,87,20.49193,20.49193
8656,C,87,20.49193,20.49193
8742,B,64,20.49193,20.49193
8742,C,64,20.49193,20.49193
8823,B,2,20.49193,20.49193
8827,B,31,20.49193,20.49193
8827,C,31,20.49193,20.49193
8828,B,25,20.49193,20.49193
8828,C,25,20.49193,20.49193
8829,B,27,20.49193,20.49193
8829,C,27,20.49193,20.49193
8830,B,35,20.49193,20.49193
8830,C,35,20.49193,20.49193
8831,B,43,20.49193,20.49193
8831,C,43,20.49193,20.49193
8837,B,34,20.49193,20.49193
8837,C,34,20.49193,20.49193
8838,B,40,20.49193,20.49193
8838,C,40,20.49193,20.49193
8843,B,2,20.49193,20.49193
8844,B,1,20.49193,20.49193
91,B,383,20.49193,20.49193
91,C,383,20.49193,20.49193
9113,B,44,20.49193,20.49193
9113,C,44,20.49193,20.49193
9170,B,34,20.49193,20.49193
9170,C,34,20.49193,20.49193
9199,B,48,20.49193,20.49193
9199,C,48,20.49193,20.49193
92,B,511,20.49193,20.49193
92,C,511,20.49193,20.49193
9256,B,25,20.49193,20.49193
9256,C,25,20.49193,20.49193
9285,B,31,20.49193,20.49193
9285,C,31,20.49193,20.49193
93,B,190,20.49193,20.49193
93,C,190,20.49193,20.49193
9342,B,18,20.49193,20.49193
9342,C,18,20.49193,20.49193
9371,B,56,20.49193,20.49193
9371,C,56,20.49193,20.49193
94,B,91,20.49193,20.49193
94,C,91,20.49193,20.49193
9428,B,36,20.49193,20.49193
9428,C,36,20.49193,20.49193
95,B,64,20.49193,20.49193
95,C,64,20.49193,20.49193
9596,B,5,20.49193,20.49193
9596,C,5,20.49193,20.49193
96,B,146,20.49193,20.49193
96,C,146,20.49193,20.49193
9681,B,1,20.49193,20.49193
97,B,94,20.49193,20.49193
97,C,94,20.49193,20.49193
98,B,42,20.49193,20.49193
98,C,42,20.49193,20.49193
99,B,65,20.49193,20.49193
99,C,65,20.49193,20.49193
